
   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   180  5718  1016   163     4    -5    48   180    32
   160  6423   957   159     5   -12    52   160    32
   140  5019   895   156     4   -15    39   140    23
   120  3794   845   152     4   -18    30   120    15
   100  2857   796   149     3   -22    27 -9999     6
    80  2001   748   146     3   -25    27 -9999     3
    60  1204   705   142     3   -27    31 -9999     1
    40   859   637   138     4   -26    31 -9999    -3
    20   631   551   132     4   -25    29     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2190   88.4    0.7  163.7   48.0   995.5   26.6   33.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     5    20  1350   905  2124     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     3     0  5302  5202  5102     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    59    79    69     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  6831  1040   180     8   -31   103 -9999    -3
   320  6755  1350   180     8   -23   117 -9999    -4
   300  6939  1657   180     8   -11   116 -9999    -4
   280  7600  1596   180     8    12    85 -9999     0
   260  7598  1382   180     7    15    65 -9999     3
   240  7071  1190   180     5     3    49   240    16
   220  6124  1103   175     4    -1    45   220    28
   200  5046  1072   168     4    -4    46   200    34
   180  6135  1023   163     4   -10    50   180    34
   160  6805   957   159     4   -15    51   160    35
   140  5198   887   156     3   -19    36   140    26
   120  3806   818   152     3   -23    29   120    16
   100  2764   766   149     3   -29    31 -9999     4
    80  1901   718   146     4   -31    32 -9999     0
    60  1164   676   143     4   -31    32 -9999     0
    40   855   612   138     4   -27    31 -9999    -3
    20   657   532   132     4   -21    30     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7844    2.2189   88.4    0.7  163.6   48.0   995.5   26.6   33.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     5    30  1473   792  1833     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     3     0  5402  5302  5202     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    69    89    79     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  7391   511   179     8   -25   113 -9999    -3
   320  7119   420   179     9     0   126 -9999    -4
   300  7160   748   179     9    16   124 -9999    -4
   280  7778  1057   179     7    17    98 -9999    -1
   260  7705  1276   179     6    18    77 -9999     1
   240  7086  1154   180     5    18    56   240    13
   220  6189  1084   175     4    10    51   220    25
   200  5208  1031   167     3     0    51   200    32
   180  6006  1001   163     3    -6    44   180    37
   160  6468   946   160     4   -10    36   160    45
   140  5092   878   158     3   -14    28   140    33
   120  3867   809   154     3   -16    25   120    19
   100  2883   758   150     3   -18    31 -9999     5
    80  2014   718   148     3   -17    31 -9999     1
    60  1225   666   143     3   -14    28 -9999     2
    40   920   599   139     3   -14    28 -9999    -1
    20   740   516   132     4   -16    28     0    -4
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7844    2.2189   88.4    0.7  163.5   47.9   995.5   26.6   33.5                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     5    40  1470   736  1643     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     3     0     2     0  5402  5403  5202     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    59    79    89     0    54 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  6733  1137   173     5     6    53 -9999     3
   320  6642  1138   173     5    23    51 -9999     3
   300  6580  1137   173     4    31    49 -9999     3
   280  6571  1138   173     4    25    47 -9999     4
   260  6322  1135   173     4    20    48 -9999     3
   240  5882  1125   174     5    13    52   240    10
   220  5316  1096   171     4     1    47   220    21
   200  4711  1062   166     4   -12    39   200    36
   180  5653  1016   163     3   -18    36   180    41
   160  6257   959   161     3   -21    31   160    49
   140  5050   894   158     3   -22    24   140    38
   120  3926   827   155     3   -22    20   120    26
   100  2935   775   152     4   -20    22   100    10
    80  2057   730   150     4   -18    23 -9999     5
    60  1258   659   146     4   -15    25 -9999     4
    40   971   578   141     4   -14    24 -9999     1
    20   817   489   135     5   -12    22     0    -1
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.5   47.8   995.6   26.5   33.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     5    50  1269   722  1519     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     2     0  5302  5302  5102     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    59    79    89     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  5152  1477   167 -9999   -53 -9999 -9999 -9999
   300  4451  1387   167     2   -29    31 -9999     2
   280  4350  1311   166     3     2    29 -9999     2
   260  4184  1262   166     3     9    28 -9999     2
   240  3967  1277   166     3    -1    27   240    11
   220  3887  1229   166     3    -7    29   220    22
   200  3850  1149   165     3   -13    30   200    34
   180  5099  1063   164     3   -17    27   180    46
   160  5985   998   162     3   -20    23   160    60
   140  4978   937   159     3   -19    20   140    44
   120  4005   872   157     3   -18    18   120    29
   100  3084   815   154     3   -19    17   100    17
    80  2204   758   152     3   -17    19    80    10
    60  1352   684   147     4   -11    23 -9999     7
    40  1003   593   142     4    -9    22 -9999     3
    20   785   485   137     5    -8    20     0    -1
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2188   88.4    0.7  163.6   47.8   995.6   26.5   33.8                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     6     0  1118   700  1349     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     2     0  5402  5402  5303     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    49    79    99     0    56 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  4504  1024   168 -9999   -47 -9999 -9999 -9999
   300  2746  1069   168     4   -21    50 -9999    -7
   280  3468  1121   168     4    21    52 -9999    -6
   260  3700  1164   168     3    31    51 -9999    -5
   240  3545  1207   168     3    20    46 -9999     1
   220  3529  1182   167     3    11    51 -9999     8
   200  3557  1119   166     4     2    58   200    14
   180  4794  1051   164     3    -9    43   180    27
   160  5685   994   162     3   -16    27   160    49
   140  4778   944   160     3   -15    23   140    36
   120  3893   870   158     3   -15    18   120    28
   100  3045   808   156     3   -15    14   100    20
    80  2213   749   154     4   -13    15    80    14
    60  1392   670   150     4    -9    21 -9999     9
    40  1007   576   146     4    -8    21 -9999     3
    20   733   469   142     5    -7    18     0    -1
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2188   88.4    0.7  163.7   47.8   995.5   26.5   33.9                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     6    10  1094   715  1204     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     2     0  5402  5302  5202     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    59    68    99     0    54 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  3689  1070   155     5   -80    91 -9999    -8
   300  3125  1094   157     5   -40    87 -9999    -9
   280  2558  1116   158     5    12    82 -9999   -10
   260  2565  1138   160     5    35    84 -9999   -10
   240  3029  1178   158     5    39    93 -9999    -6
   220  3159  1131   160     5    29    82 -9999     0
   200  3186  1049   163     4    11    65 -9999     9
   180  4204  1019   163     4    -4    53   180    17
   160  4958   977   162     4   -14    43   160    26
   140  4331   928   161     4   -15    33   140    22
   120  3658   856   158     3   -15    26   120    17
   100  2910   797   157     2   -14    21   100    11
    80  2134   745   155     2   -11    21 -9999     7
    60  1339   663   150     2    -8    26 -9999     5
    40   930   569   146     3    -7    26 -9999     0
    20   622   460   144     4    -8    24     0    -5
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.6   47.8   995.5   26.5   33.8                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     6    20  1024   630  1055     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     2     0  5402  5302  5202     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    59    68    99     0    54 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 12116  1023   143 -9999    29 -9999 -9999 -9999
   380  7164  1006   145 -9999    25 -9999 -9999 -9999
   360  5758   917   143 -9999    33 -9999 -9999 -9999
   340  4573  1018   145     7    38    88 -9999    -6
   320  3342  1123   147     8    18    90 -9999    -9
   300  2482  1080   150     8    19    90 -9999   -10
   280  2308  1034   153     7    61    84 -9999   -10
   260  2470   988   157     7    77    87 -9999   -10
   240  2898   957   161     8    78    98 -9999    -7
   220  2958   973   166     7    56    85 -9999    -1
   200  2904  1006   170     5    26    63 -9999     8
   180  3594   985   169     5     6    51   180    13
   160  4126   953   165     4    -9    39   160    21
   140  3812   913   160     4   -12    30   140    19
   120  3359   851   158     3   -14    22   120    18
   100  2679   803   157     3   -12    18   100    11
    80  1974   755   156     3   -11    19 -9999     7
    60  1250   674   150     3    -9    27 -9999     3
    40   898   592   146     3    -9    26 -9999    -1
    20   641   512   143     4    -8    23     0    -4
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.6   47.8   995.6   26.6   33.8                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     6    30  1006   587  1080     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5502  5502  5402     0    64   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    69    79    89     0    56 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  5816  1076   144     7   -26    76 -9999    -3
   300  1747  1099   144     6    21    76 -9999   -11
   280  2248  1081   148     6    65    69 -9999   -10
   260  2557  1052   154     6    78    72 -9999    -9
   240  2713  1033   160     7    66    85 -9999    -7
   220  2723  1027   166     6    44    70 -9999    -1
   200  2688  1020   170     5    17    46   200    11
   180  3168   983   168     3     2    35   180    17
   160  3543   945   164     3    -9    27   160    25
   140  3346   905   159     3   -11    21   140    23
   120  3027   841   156     3   -13    16   120    21
   100  2508   797   154     3   -13    11   100    19
    80  1883   762   153     3   -12    15    80    10
    60  1181   693   148     3   -12    27 -9999     2
    40   835   617   142     3   -11    25 -9999    -1
    20   581   535   138     4   -11    20     0    -4
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2190   88.4    0.7  163.7   47.8   995.6   26.8   33.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     6    40   838   636  1153     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5502  5502  5302     0    64   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    79    79     0    55 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  9823  1145   149 -9999   -36 -9999 -9999 -9999
   300  5818  1118   147     3    -1    47 -9999     2
   280  4098  1133   149     3    29    46 -9999    -3
   260  3181  1158   152     3    43    44 -9999    -5
   240  2900  1184   155     4    44    43 -9999    -1
   220  2723  1212   158     4    39    44 -9999     4
   200  2577  1211   160     4    29    46   200    10
   180  3269  1070   162     4    16    42   180    14
   160  3808   988   161     4     5    37   160    20
   140  3502   935   157     3     0    32   140    15
   120  3093   856   155     3    -3    28   120    11
   100  2519   801   152     4    -5    25 -9999     5
    80  1857   764   151     4    -7    26 -9999     2
    60  1136   700   146     3    -9    30 -9999     0
    40   818   616   143     4    -5    29 -9999    -3
    20   606   509   140     4     1    28     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2190   88.4    0.7  163.6   47.8   995.7   26.8   33.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     6    50   842   695  1278     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5502  5402  5202     0    64   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    79    79     0    55 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   300 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   280  3851  1072   162     5   -19    91 -9999    -8
   260  2865  1101   163     5     1    94 -9999   -10
   240  2897  1125   165     5    15   104 -9999    -7
   220  2909  1160   164     4    16    91 -9999    -2
   200  2915  1172   163     4    11    71 -9999     6
   180  3620  1071   165     4     6    59 -9999    11
   160  4127   990   163     4     1    48 -9999    17
   140  3602   917   158     3     0    41 -9999    11
   120  3122   840   155     3    -1    34 -9999     8
   100  2713   784   152     3    -2    28 -9999     5
    80  2069   742   150     4    -3    26 -9999     4
    60  1260   690   145     4    -5    29 -9999     2
    40   905   597   140     4    -2    30 -9999    -2
    20   666   473   132     5     2    30     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.7   47.9   995.7   26.8   33.5                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     7     0   800   805  1593     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     0     0     0  5502  5402  5302     0    54   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    69    69     0    55 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  7906  1524   163     5  -128   118 -9999    -3
   320  5696  1474   163     5   -95   114 -9999    -6
   300  4166  1426   163     5   -61   114 -9999    -8
   280  3891  1379   162     5   -17   121 -9999    -9
   260  3723  1328   162     5     4   116 -9999    -9
   240  3640  1281   162     5    11   102 -9999    -5
   220  3463  1190   162     5    11    88 -9999     1
   200  3257  1088   163     5     6    74 -9999     8
   180  4361  1026   164     4     1    62 -9999    15
   160  5151   955   162     4    -3    52 -9999    22
   140  4275   880   158     4    -4    45 -9999    14
   120  3495   784   154     4    -5    38 -9999     9
   100  2870   725   150     4    -5    32 -9999     4
    80  2129   688   148     4    -5    30 -9999     3
    60  1308   641   145     4    -6    31 -9999     2
    40   927   563   141     5    -4    32 -9999    -2
    20   661   454   137     5    -1    33     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.9   48.0   995.8   26.9   33.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     7    10   726   774  1711     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     2     0  5602  5502  5402     0    54   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    69    79     0    56 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  5834  1432   169     6   -64   113 -9999    -6
   300  4293  1397   168     6   -51   112 -9999    -8
   280  3973  1361   167     6   -23   119 -9999    -9
   260  3780  1321   166     6    -9   115 -9999    -9
   240  3688  1287   165     5    -4   101 -9999    -5
   220  3472  1186   165     5    -4    86 -9999     1
   200  3218  1066   165     4    -7    69 -9999     9
   180  4322  1012   166     5    -9    57 -9999    17
   160  5105   942   163     5   -11    47 -9999    25
   140  4185   867   159     4   -11    38 -9999    17
   120  3385   775   153     4   -10    30 -9999    12
   100  2781   716   149     3    -9    25 -9999     7
    80  2075   677   147     3    -8    24 -9999     5
    60  1300   641   145     3    -7    27 -9999     4
    40   956   564   141     4    -9    27 -9999     0
    20   724   458   136     4   -13    27     0    -4
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7848    2.2189   88.4    0.7  163.9   48.2   995.8   27.0   33.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     7    20   687   729  1615     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     2     0  5602  5603  5402     0    54   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    69    79     0    56 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  6541  1264   143     5   -35   100 -9999    -4
   300  4664  1260   146     5   -18   100 -9999    -7
   280  3921  1240   150     4     2   108 -9999    -9
   260  3641  1217   155     5     9   103 -9999    -9
   240  3728  1204   160     5     7    87 -9999    -4
   220  3532  1132   164     5     5    72 -9999     3
   200  3248  1035   166     5     3    57   200    12
   180  4674   988   166     5     0    47   180    24
   160  5687   931   164     4    -3    39   160    35
   140  4516   872   159     3    -4    31   140    25
   120  3462   807   155     3    -5    26   120    15
   100  2598   754   151     4    -7    25 -9999     6
    80  1829   704   149     4    -8    27 -9999     1
    60  1127   647   145     4    -8    31 -9999     0
    40   851   564   142     4   -11    30 -9999    -3
    20   686   459   137     5   -14    27     0    -5
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7848    2.2189   88.4    0.7  163.8   48.2   995.7   27.0   33.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     7    30   735   652  1361     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     3     0  5802  5703  5603     0    47   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    89    79    89     0    59 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  7594  1329   151     6     1    83 -9999     0
   300  5040  1371   151     6     1    80 -9999    -5
   280  4270  1359   155     5    -7    76 -9999    -6
   260  3897  1337   161     5   -10    78 -9999    -7
   240  3839  1331   167     5    -9    85 -9999    -3
   220  3570  1268   169     5    -3    76 -9999     3
   200  3235  1165   168     5     4    63   200    10
   180  4405  1046   169     4     6    53   180    19
   160  5225   963   166     4     6    44   160    27
   140  4177   908   162     4     5    36   140    18
   120  3194   858   157     4     4    30   120    10
   100  2318   808   154     4     0    27 -9999     2
    80  1585   755   152     4    -3    28 -9999    -1
    60   954   697   147     4    -6    32 -9999    -3
    40   773   611   143     4    -9    31 -9999    -4
    20   710   501   137     5   -13    30     0    -5
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2189   88.4    0.7  163.9   48.2   995.7   27.1   33.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     7    40   723   493  1224     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     4     1     0  5902  5803  5804     0    47   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    99    79    99     0    60 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  8052  1620   166     5    32    71 -9999     3
   300  5453  1561   166     5    32    70 -9999    -3
   280  4797  1598   167     5    45    68 -9999    -4
   260  4511  1619   167     5    37    66 -9999    -5
   240  4518  1434   164     5    10    64 -9999     2
   220  4127  1263   164     5     6    62 -9999     8
   200  3613  1109   165     5    10    60   200    14
   180  4730  1036   166     4    10    50   180    23
   160  5487   975   164     3    10    41   160    32
   140  4308   928   161     3     9    33   140    21
   120  3233   871   159     3     6    28   120    12
   100  2325   818   156     3     1    28 -9999     2
    80  1560   764   153     3    -3    29 -9999    -2
    60   896   697   148     3    -8    32 -9999    -4
    40   745   604   144     4   -10    31 -9999    -4
    20   728   486   139     5   -11    29     0    -5
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2189   88.4    0.7  164.0   48.3   995.7   27.2   33.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     7    50   627   429  1063     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     4     1     0  5702  5702  5702     0    47   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    99    79    99     0    60 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  8430  1236   163     6    12    86 -9999     1
   300  5264  1189   161     6    12    83 -9999    -5
   280  4688  1131   161     5    32    79 -9999    -5
   260  4382  1102   162     6    30    81 -9999    -6
   240  4289  1203   161     6    10    87 -9999    -2
   220  3970  1170   163     5     9    80 -9999     4
   200  3582  1085   166     4    12    67 -9999    12
   180  4645  1024   166     3    11    55 -9999    20
   160  5360   974   164     3     8    45 -9999    28
   140  4233   926   161     3     6    37 -9999    18
   120  3203   870   159     3     3    32 -9999     9
   100  2330   813   156     3    -2    29 -9999     2
    80  1580   754   153     3    -5    29 -9999    -2
    60   916   686   149     3    -8    31 -9999    -3
    40   746   594   146     4    -9    31 -9999    -4
    20   704   483   143     5   -10    30     0    -5
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.8   48.5   995.6   27.3   33.3                    

